1001,'00',0,'青铜短剑','青铜制成，上铸有简单的图案纹饰，初学者练习常用',逍遥生，剑侠客,100,0,0,0,0,0,剑,0,0
1562,'08',120,'逍遥江湖','拿此扇行走江湖，有福祸凶吉可预先知晓。据说是钦天监台正先生袁天罡将他的奇门妙法写在上面，才使得此扇有逍遥的美名。',逍遥生，龙太子,800,0,0,0,0,0,扇,0,0
1601,'00',0,'红缨枪','白腊木制成的枪杆，柔韧有弹性',神天兵，龙太子,100,0,0,0,0,0,枪矛,0,0
1602,'00',10,'曲尖枪','采用上等合木，枪尖九曲，是常用的兵器',神天兵，龙太子,150,0,0,0,0,0,枪矛,0,0
1603,'00',20,'锯齿矛','枪尖三陷三突，枪杆红绸缠绕，彩缨闪动令人眼花瞭乱',神天兵，龙太子,200,0,0,0,0,0,枪矛,0,0
1604,'01',30,'乌金三叉戟','玄铁长枪，头部以乌金打造，气势如虹',神天兵，龙太子,250,0,0,0,0,0,枪矛,0,0
1605,'01',40,'火焰枪','以火焰状的精铁代替枪缨，焰缘锋利无比',神天兵，龙太子,300,0,0,0,0,0,枪矛,0,0
1606,'01',50,'墨杆金钩','乌金铁杆，枪尖粗大且制有金色的粗大倒钩，威猛无比',神天兵，龙太子,350,0,0,0,0,0,枪矛,0,0
1607,'02',60,'玄铁矛','枪头玄铁制成，宽大沉重，可刺可砍，威势不可挡',神天兵，龙太子,400,0,0,0,0,0,枪矛,0,0
1608,'02',70,'金蛇信','神木制杆，弯曲似蛇形，金枪透甲，腥红双叉似金蛇出信',神天兵，龙太子,450,0,0,0,0,0,枪矛,0,0
1609,'02',80,'丈八点钢矛','通体百精纯钢，如天雷击落、蛟龙出海',神天兵，龙太子,500,0,0,0,0,0,枪矛,0,0
1650,'03',90,'暗夜','通体乌黑，极细的枪尖无形中直抵咽喉，如暗夜中引魂之手',神天兵，龙太子,550,0,0,0,0,0,枪矛,0,0
1651,'04',90,'梨花','锋刃五裂似梨花绽放，粉红的枪缨银白的枪，尽显潇洒风流',神天兵，龙太子,600,0,0,0,0,0,枪矛,0,0
1652,'05',90,'霹雳','以万古溶岩之火锤炼，枪杆似古树盘结，枪尖似雷霆霹雳',神天兵，龙太子,650,0,0,0,0,0,枪矛,0,0
1660,'06',120,'刑天之逆','上古破坏神刑天出世之时，必应地上劫数。劫有五种，分为天兵火水土。此为他应兵劫出世所持之武器。形长两丈，刃如月牙，锋似寒星，身雕百龙蟠纹，挥舞只欲搅碎银汉，号为枪中霸君。',神天兵，龙太子,700,0,0,0,0,0,枪矛,0,0
1661,'07',120,'五虎断魂','出如虎奔，刺如虎爪，扫如虎尾，锁如虎噬，声如虎啸。使敌人魂断胆破，不战自溃。此谓之“五虎断魂。”有枪中王者之气。',神天兵，龙太子,750,0,0,0,0,0,枪矛,0,0
1662,'08',120,'飞龙在天','此枪掷出可在空中化为一条飞龙，从万丈高空中俯冲而下，将敌人撕成碎片。曾为文殊菩萨降妖密宝，如今幻化为一杆金龙宝枪。',神天兵，龙太子,800,0,0,0,0,0,枪矛,0,0
1701,'00',0,'牛皮鞭','用牛皮制的皮鞭，很容易得到的练习用品',英女侠，狐美人,100,0,0,0,0,0,鞭,0,0
1702,'00',10,'牛筋鞭','以上等牛筋制成，弹性极佳，抽之有破空之声',英女侠，狐美人,150,0,0,0,0,0,鞭,0,0
1703,'00',20,'乌龙鞭','以鲨鱼皮制成，表皮毛糙，极其坚韧',英女侠，狐美人,200,0,0,0,0,0,鞭,0,0
1704,'01',30,'钢结鞭','以细钢环联结起一个个钢条，柔中带刚',英女侠，狐美人,250,0,0,0,0,0,鞭,0,0
1705,'01',40,'蛇骨鞭','结似蛇骨，环环相联，抖动时骨节相撞，噼啪作响',英女侠，狐美人,300,0,0,0,0,0,鞭,0,0
1706,'01',50,'玉竹金铃','由玉制的竹节联结而成，节间缚着金铃，铃随鞭动，声声悦耳',英女侠，狐美人,350,0,0,0,0,0,鞭,0,0
1707,'02',60,'青藤柳叶鞭','采深山古藤制成，上缚柳叶刀片，刀光闪动，杀气逼人',英女侠，狐美人,400,0,0,0,0,0,鞭,0,0
1708,'02',70,'雷鸣嗜血鞭','管节空洞，银钩闪闪，挥动时隐隐有风雷之音',英女侠，狐美人,450,0,0,0,0,0,鞭,0,0
1709,'02',80,'混元金钩','混元钢索之上缚有金钩，追命勾魂',英女侠，狐美人,500,0,0,0,0,0,鞭,0,0
1750,'03',90,'龙筋','以恶龙之筋制成，挥舞若龙腾',英女侠，狐美人,550,0,0,0,0,0,鞭,0,0
1751,'04',90,'百花','龙藤塑其筋，百花其上，集仙灵之气，香飘四海',英女侠，狐美人,600,0,0,0,0,0,鞭,0,0
1752,'05',90,'吹雪','鞭上石晶经千年生长，成雪花密布，映日月之光',英女侠，狐美人,650,0,0,0,0,0,鞭,0,0
1760,'06',120,'游龙惊鸿','此鞭舞动矫如游龙，翩若惊鸿，宛如活的一般。有人认为必然是因为仙家点化的功效。',英女侠，狐美人,700,0,0,0,0,0,鞭,0,0
1761,'07',120,'仙人指路','此鞭奇异之处在于打斗之时会自己寻找敌人弱点，或攻或守，或点或缠，如仙人指路飘忽不定，变化万端。又如灵蛇狂舞，使人眼花缭乱。',英女侠，狐美人,750,0,0,0,0,0,鞭,0,0
1762,'08',120,'血之刺藤','此鞭遍体生有倒刺，散发黑色邪气。传说打斗之时如巨蟒将敌人缠住，倒刺嵌入敌人体内，吸食其血肉。',英女侠，狐美人,800,0,0,0,0,0,鞭,0,0
1801,'00',0,'细木棒','看似细小却有不小的威力，可以当作兵器防身',玄彩娥，骨精灵,100,0,0,0,0,0,魔棒,0,0
1802,'00',10,'金丝魔棒','棒身缠以金丝，显得华丽',玄彩娥，骨精灵,150,0,0,0,0,0,魔棒,0,0
1803,'00',20,'玉如意','细长的白玉棒，白玉使魔棒能力得到加强',玄彩娥，骨精灵,200,0,0,0,0,0,魔棒,0,0
1804,'01',30,'点金棒','华丽的蛇形棒，相传作法之人常用其点石成金',玄彩娥，骨精灵,250,0,0,0,0,0,魔棒,0,0
1805,'01',40,'云龙棒','棒身九曲，似云龙腾跃',玄彩娥，骨精灵,300,0,0,0,0,0,魔棒,0,0
1806,'01',50,'幽路引魂','通体乌黑，引魂归冥',玄彩娥，骨精灵,350,0,0,0,0,0,魔棒,0,0
1807,'02',60,'满天星','棒头细密的镶嵌了无数宝石，闪闪发光，似满天星辰',玄彩娥，骨精灵,400,0,0,0,0,0,魔棒,0,0
1808,'02',70,'水晶棒','通体以水晶制成，棒头镶嵌了纯净的水晶球，灵光闪闪',玄彩娥，骨精灵,450,0,0,0,0,0,魔棒,0,0
1809,'02',80,'日月光华','棒端有日月神珠，半黑半白，收太极其内，五行其间',玄彩娥，骨精灵,500,0,0,0,0,0,魔棒,0,0
1850,'03',90,'沧海','静如海之渊深博从，动似海之激荡翻腾',玄彩娥，骨精灵,550,0,0,0,0,0,魔棒,0,0
1851,'04',90,'红莲','碧杆红莲，阅众生相，度众生孽',玄彩娥，骨精灵,600,0,0,0,0,0,魔棒,0,0
1852,'05',90,'盘龙','身若九曲盘龙，口吞八卦金珠',玄彩娥，骨精灵,650,0,0,0,0,0,魔棒,0,0
1860,'06',120,'降魔玉杵','乃一块绝世好玉雕刻而成，杵头刻有仙家符咒。拿在手中，轻如鸿毛，打在人身上，重如泰山。',玄彩娥，骨精灵,700,0,0,0,0,0,魔棒,0,0
1861,'07',120,'青藤玉树','这是一件完美的艺术品，翡翠雕刻成的藤蔓缠绕在碧玉雕刻成的树干上，一朵红宝石雕刻成的鲜花正在怒放。有谁知道它还是一件仙家的妙宝，除魔的利器。',玄彩娥，骨精灵,750,0,0,0,0,0,魔棒,0,0
1862,'08',120,'墨玉骷髅','此魔棒上镶嵌着一个刻画精美的墨水晶骷髅，使它流露出神秘的死亡气息。看来这件兵器跟地府有很深的渊源。',玄彩娥，骨精灵,800,0,0,0,0,0,魔棒,0,0
1901,'00',0,'五色缎带','五色蚕丝织成的彩缎',舞天姬，玄彩娥,100,0,0,0,0,0,飘带,0,0
1902,'00',10,'幻彩银纱','上等蚕丝与银丝混织成的纱带',舞天姬，玄彩娥,150,0,0,0,0,0,飘带,0,0
1903,'00',20,'金丝彩带','金丝与彩缎编成的丝带',舞天姬，玄彩娥,200,0,0,0,0,0,飘带,0,0
1904,'01',30,'无极丝','天地无极尽收于其间',舞天姬，玄彩娥,250,0,0,0,0,0,飘带,0,0
1905,'01',40,'天蚕丝带','以名贵天蚕丝制成，可通生命之灵气',舞天姬，玄彩娥,300,0,0,0,0,0,飘带,0,0
1906,'01',50,'云龙绸带','绸如云彩，龙隐其间',舞天姬，玄彩娥,350,0,0,0,0,0,飘带,0,0
1907,'02',60,'七彩罗刹','用各式丝绸编织而成的丝带',舞天姬，玄彩娥,400,0,0,0,0,0,飘带,0,0
1908,'02',70,'缚神绫','丝带可紧可松，传言可缚神灵',舞天姬，玄彩娥,450,0,0,0,0,0,飘带,0,0
1909,'02',80,'九天仙绫','存于九天，吸日月玄灵',舞天姬，玄彩娥,500,0,0,0,0,0,飘带,0,0
1950,'03',90,'彩虹','以七彩天蚕丝制成，似天边彩虹',舞天姬，玄彩娥,550,0,0,0,0,0,飘带,0,0
1951,'04',90,'流云','流光溢彩，似天边云彩幻生幻灭',舞天姬，玄彩娥,600,0,0,0,0,0,飘带,0,0
1952,'05',90,'碧波','聚海之灵气，碧波起，天地清',舞天姬，玄彩娥,650,0,0,0,0,0,飘带,0,0
1960,'06',120,'秋水落霞','“落霞与孤鹜齐飞，秋水共长天一色。”此带乃是天女掬长空之色，染落霞之艳织成。展开绚烂无比，使人俗念顿消，心无点尘。',舞天姬，玄彩娥,700,0,0,0,0,0,飘带,0,0
1961,'07',120,'晃金仙绳','此物可随主人意，捆住神仙魔怪，捆住之后，令其不能再施展变化之术。而且此绳坚韧异常，火烧刀砍不断。',舞天姬，玄彩娥,750,0,0,0,0,0,飘带,0,0
1962,'08',120,'此最相思','“道是无情却有情，从来最苦是相思。”此物乃是太虚幻境警幻仙子敕令还情债之物。缠住之后，至死方休。尔虽有金石心，也顿为绕指柔，神仙也难逃此物。',舞天姬，玄彩娥,800,0,0,0,0,0,飘带,0,0
2001,'00',0,'黄铜圈','黄铜制的环圈，握手处缚上丝线，是常用的兵器',飞燕女，舞天姬,100,0,0,0,0,0,环圈,0,0
2002,'00',10,'精钢日月圈','精钢打造的圆环，外缘锋利',飞燕女，舞天姬,150,0,0,0,0,0,环圈,0,0
2003,'00',20,'离情环','乌金铁环，通体乌黑，似悠悠离情',飞燕女，舞天姬,200,0,0,0,0,0,环圈,0,0
2004,'01',30,'金刺轮','由多片精铁打造的极薄的锋刃组成，刃口白光闪闪',飞燕女，舞天姬,250,0,0,0,0,0,环圈,0,0
2005,'01',40,'风火圈','钢制的边缘有似火焰般的刀锋',飞燕女，舞天姬,300,0,0,0,0,0,环圈,0,0
2006,'01',50,'赤炎环','环边有锯齿，如太阳之火焰',飞燕女，舞天姬,350,0,0,0,0,0,环圈,0,0
2007,'02',60,'蛇形月','划动时锋刃似盘卷的黑蛇，令人防不胜防',飞燕女，舞天姬,400,0,0,0,0,0,环圈,0,0
2008,'02',70,'子母双月','锋刃似弯月一般交错，可四面制敌',飞燕女，舞天姬,450,0,0,0,0,0,环圈,0,0
2009,'02',80,'斜月狼牙','青玉制成，锋似狼牙',飞燕女，舞天姬,500,0,0,0,0,0,环圈,0,0
2050,'03',90,'如意','白玉制成，光滑清丽，如意随心',飞燕女，舞天姬,550,0,0,0,0,0,环圈,0,0
2051,'04',90,'乾坤','集天地乾坤之灵，可制万物',飞燕女，舞天姬,600,0,0,0,0,0,环圈,0,0
2052,'05',90,'月光','清明无暇，似映月之光',飞燕女，舞天姬,650,0,0,0,0,0,环圈,0,0
2060,'06',120,'别情离恨','乐莫乐兮新相知，悲莫悲兮生别离。这种感情是黯然消魂，永恨伤心的。所以有人制作了同心永结环，象征永不分离，在别离之后把玩，却更加伤感。',飞燕女，舞天姬,700,0,0,0,0,0,环圈,0,0
2061,'07',120,'金玉双环','一为金环一为玉环，佩带起来铿锵作响，祥光袅绕。定然是受到福神的祝福，才能有这样的灵气。',飞燕女，舞天姬,750,0,0,0,0,0,环圈,0,0
2062,'08',120,'九天金线','此物套在手上，金光闪闪。圈飘金线，声音清越，守中有攻，刚柔并济。使敌人不知所措。',飞燕女，舞天姬,800,0,0,0,0,0,环圈,0,0
2101,'00',0,'双短剑','青铜制的双短剑，制造简单，是练习常用的兵器',英女侠，飞燕女,100,0,0,0,0,0,双剑,0,0
2102,'00',10,'镔铁双剑','铁制双短剑，轻巧实用',英女侠，飞燕女,150,0,0,0,0,0,双剑,0,0
2103,'00',20,'龙凤双剑','双剑剑身一刻龙纹一刻凤饰，可同入一鞘',英女侠，飞燕女,200,0,0,0,0,0,双剑,0,0
2104,'01',30,'竹节双剑','精钢制成，剑身似竹节般伸长',英女侠，飞燕女,250,0,0,0,0,0,双剑,0,0
2105,'01',40,'狼牙双剑','剑身向前方密布粗长的狼牙锯齿，令人胆寒',英女侠，飞燕女,300,0,0,0,0,0,双剑,0,0
2106,'01',50,'鱼骨双剑','剑身似鱼骨，长满倒钩刺',英女侠，飞燕女,350,0,0,0,0,0,双剑,0,0
2107,'02',60,'赤焰双剑','剑身赤红，齿如焰苗窜动，有一股刚烈之势',英女侠，飞燕女,400,0,0,0,0,0,双剑,0,0
2108,'02',70,'墨玉双剑','体采寒冰墨玉所制，暗光流动',英女侠，飞燕女,450,0,0,0,0,0,双剑,0,0
2109,'02',80,'梅花双剑','千年古木所制，剑似梅枝',英女侠，飞燕女,500,0,0,0,0,0,双剑,0,0
2150,'03',90,'阴阳','赤阳之铁成阳，玄冰之玉成阴，两仪相生，气韵非凡',英女侠，飞燕女,550,0,0,0,0,0,双剑,0,0
2151,'04',90,'月光·双剑','皎洁如白玉，清明如月光',英女侠，飞燕女,600,0,0,0,0,0,双剑,0,0
2152,'05',90,'灵蛇','采千年寒冰碧玉制成，通体碧绿，剑出似灵蛇出洞',英女侠，飞燕女,650,0,0,0,0,0,双剑,0,0
2160,'06',120,'金龙双剪','传说乃是一对金龙所化，头并头如剑，尾交尾如股。从半空中呼啸而下，一绞之力无人能挡。',英女侠，飞燕女,700,0,0,0,0,0,双剑,0,0
2161,'07',120,'连理双树','一对痴情男女坟前精魂所化双树，攀枝连理，象征在世虽不能合枕，来世愿永无分离。以此木为剑，因至情贯其中，也可成绕指柔，也可以断金玉。',英女侠，飞燕女,750,0,0,0,0,0,双剑,0,0
2162,'08',120,'祖龙对剑','三国时蜀帝刘备所用双剑。据说一为白龙所化，一为赤龙所化。白龙乃是秦皇，赤龙乃是汉祖。执之者当有九五之尊。',英女侠，飞燕女,800,0,0,0,0,0,双剑,0,0
